date,product_id,category,sales_qty,revenue,price,inventory_qty,promotion_flag
2024-02-09,SKU-0562,Apparel,53.0,10664.66,201.22,767.0,0
2024-02-09,SKU-0821,Electronics,27.0,5627.34,208.42,351.0,0
2024-02-09,SKU-1134,FMCG,165.0,8071.8,48.92,1106.0,0
2024-02-09,SKU-2201,Home,20.0,7690.4,384.52,160.0,0
2024-02-09,SKU-3305,Electronics,26.0,8973.38,345.13,548.0,0
2024-02-09,SKU-4412,FMCG,163.0,4704.18,28.86,2195.0,0
2024-02-09,SKU-5501,Apparel,55.0,7840.25,142.55,432.0,0
2024-02-09,SKU-6623,Home,26.0,5370.04,206.54,385.0,1
2024-02-09,SKU-7734,Electronics,38.0,16705.56,439.62,578.0,1
2024-02-09,SKU-8891,FMCG,211.0,16945.41,80.31,2852.0,0
2024-02-10,SKU-0562,Apparel,50.0,10219.0,204.38,876.0,0
2024-02-10,SKU-0821,Electronics,25.0,5214.25,208.57,460.0,0
2024-02-10,SKU-1134,FMCG,209.0,10360.13,49.57,2328.0,0
2024-02-10,SKU-2201,Home,22.0,9001.3,409.15,184.0,0
2024-02-10,SKU-3305,Electronics,24.0,8020.32,334.18,350.0,0
2024-02-10,SKU-4412,FMCG,212.0,5471.72,25.81,2753.0,1
2024-02-10,SKU-5501,Apparel,68.0,10550.2,155.15,625.0,0
2024-02-10,SKU-6623,Home,22.0,5656.86,257.13,255.0,0
2024-02-10,SKU-7734,Electronics,30.0,15263.7,508.79,485.0,0
2024-02-10,SKU-8891,FMCG,135.0,10644.75,78.85,2099.0,0
2024-02-11,SKU-0562,Apparel,75.0,12743.25,169.91,630.0,1
2024-02-11,SKU-0821,Electronics,26.0,5291.78,203.53,354.0,0
2024-02-11,SKU-1134,FMCG,175.0,8333.5,47.62,1628.0,0
2024-02-11,SKU-2201,Home,31.0,10623.7,342.7,181.0,1
2024-02-11,SKU-3305,Electronics,27.0,9426.78,349.14,321.0,0
2024-02-11,SKU-4412,FMCG,188.0,5737.76,30.52,2240.0,0
2024-02-11,SKU-5501,Apparel,61.0,8758.99,143.59,375.0,0
2024-02-11,SKU-6623,Home,19.0,4819.92,253.68,331.0,0
2024-02-11,SKU-7734,Electronics,34.0,15093.96,443.94,577.0,1
2024-02-11,SKU-8891,FMCG,142.0,11141.32,78.46,2600.0,0
2024-02-12,SKU-0562,Apparel,45.0,8660.25,192.45,597.0,0
2024-02-12,SKU-0821,Electronics,25.0,4988.75,199.55,505.0,0
2024-02-12,SKU-1134,FMCG,165.0,8471.1,51.34,1944.0,0
2024-02-12,SKU-2201,Home,22.0,9190.5,417.75,260.0,0
2024-02-12,SKU-3305,Electronics,28.0,9439.92,337.14,343.0,0
2024-02-12,SKU-4412,FMCG,193.0,5909.66,30.62,2941.0,0
2024-02-12,SKU-5501,Apparel,59.0,7218.06,122.34,469.0,1
2024-02-12,SKU-6623,Home,21.0,4407.48,209.88,271.0,1
2024-02-12,SKU-7734,Electronics,22.0,11305.58,513.89,584.0,0
2024-02-12,SKU-8891,FMCG,149.0,11709.91,78.59,2344.0,0
2024-02-13,SKU-0562,Apparel,38.0,7419.5,195.25,706.0,0
2024-02-13,SKU-0821,Electronics,25.0,5086.5,203.46,517.0,0
2024-02-13,SKU-1134,FMCG,201.0,8156.58,40.58,2156.0,1
2024-02-13,SKU-2201,Home,,8573.46,408.26,129.0,0
2024-02-13,SKU-3305,Electronics,20.0,6748.2,337.41,441.0,0
2024-02-13,SKU-4412,FMCG,168.0,4944.24,29.43,1825.0,0
2024-02-13,SKU-5501,Apparel,57.0,8524.35,149.55,974.0,0
2024-02-13,SKU-6623,Home,21.0,4396.56,209.36,327.0,1
2024-02-13,SKU-7734,Electronics,24.0,12063.12,502.63,318.0,0
2024-02-13,SKU-8891,FMCG,130.0,10370.1,79.77,1486.0,0
2024-02-14,SKU-0562,Apparel,52.0,10094.24,194.12,480.0,0
2024-02-14,SKU-0821,Electronics,27.0,5281.2,195.6,351.0,0
2024-02-14,SKU-1134,FMCG,178.0,8488.82,47.69,1397.0,0
2024-02-14,SKU-2201,Home,23.0,9491.41,412.67,178.0,0
2024-02-14,SKU-3305,Electronics,28.0,9859.92,352.14,373.0,0
2024-02-14,SKU-4412,FMCG,139.0,4336.8,31.2,1361.0,0
2024-02-14,SKU-5501,Apparel,45.0,6828.3,151.74,909.0,0
2024-02-14,SKU-6623,Home,21.0,5227.95,248.95,322.0,0
2024-02-14,SKU-7734,Electronics,29.0,12578.75,433.75,566.0,1
2024-02-14,SKU-8891,FMCG,210.0,14389.2,68.52,1290.0,1
2024-02-15,SKU-0562,Apparel,42.0,8455.02,201.31,793.0,0
2024-02-15,SKU-0821,Electronics,23.0,4417.61,192.07,395.0,0
2024-02-15,SKU-1134,FMCG,152.0,7273.2,47.85,1369.0,0
2024-02-15,SKU-2201,Home,14.0,5346.46,381.89,142.0,0
2024-02-15,SKU-3305,Electronics,24.0,8015.04,333.96,493.0,0
2024-02-15,SKU-4412,FMCG,188.0,4660.52,24.79,2872.0,1
2024-02-15,SKU-5501,Apparel,32.0,4934.72,154.21,799.0,0
2024-02-15,SKU-6623,Home,18.0,4548.24,252.68,381.0,0
2024-02-15,SKU-7734,Electronics,28.0,13832.0,494.0,532.0,0
2024-02-15,SKU-8891,FMCG,157.0,12258.56,78.08,1507.0,0
2024-02-16,SKU-0562,Apparel,54.0,10846.98,200.87,348.0,0
2024-02-16,SKU-0821,Electronics,21.0,4086.18,194.58,308.0,0
2024-02-16,SKU-1134,FMCG,176.0,8956.64,50.89,2767.0,0
2024-02-16,SKU-2201,Home,21.0,8064.42,384.02,275.0,0
2024-02-16,SKU-3305,Electronics,21.0,7325.22,348.82,459.0,0
2024-02-16,SKU-4412,FMCG,150.0,4447.5,29.65,2585.0,0
2024-02-16,SKU-5501,Apparel,54.0,8493.12,157.28,506.0,0
2024-02-16,SKU-6623,Home,22.0,5579.64,253.62,359.0,0
2024-02-16,SKU-7734,Electronics,35.0,14747.6,421.36,428.0,1
2024-02-16,SKU-8891,FMCG,171.0,13072.95,76.45,2970.0,0
2024-02-17,SKU-0562,Apparel,46.0,9256.58,201.23,594.0,0
2024-02-17,SKU-0821,Electronics,29.0,5912.81,203.89,258.0,0
2024-02-17,SKU-1134,FMCG,195.0,9293.7,47.66,2715.0,0
2024-02-17,SKU-2201,Home,21.0,8527.47,406.07,255.0,0
2024-02-17,SKU-3305,Electronics,31.0,10519.54,339.34,318.0,0
2024-02-17,SKU-4412,FMCG,198.0,5902.38,29.81,2920.0,0
2024-02-17,SKU-5501,Apparel,47.0,7158.1,152.3,593.0,0
2024-02-17,SKU-6623,Home,19.0,4964.32,261.28,370.0,0
2024-02-17,SKU-7734,Electronics,35.0,16726.5,477.9,472.0,0
2024-02-17,SKU-8891,FMCG,193.0,15760.38,81.66,1654.0,0
2024-02-18,SKU-0562,Apparel,47.0,9321.51,198.33,949.0,0
2024-02-18,SKU-0821,Electronics,34.0,6482.78,190.67,353.0,0
2024-02-18,SKU-1134,FMCG,168.0,8667.12,51.59,1713.0,0
2024-02-18,SKU-2201,Home,31.0,10610.06,342.26,372.0,1
2024-02-18,SKU-3305,Electronics,32.0,11090.56,346.58,190.0,0
2024-02-18,SKU-4412,FMCG,154.0,4609.22,29.93,1828.0,0
2024-02-18,SKU-5501,Apparel,51.0,7433.76,145.76,479.0,0
2024-02-18,SKU-6623,Home,32.0,6666.56,208.33,287.0,1
2024-02-18,SKU-7734,Electronics,21.0,10368.12,493.72,335.0,0
2024-02-18,SKU-8891,FMCG,180.0,15080.4,83.78,1389.0,0
2024-02-19,SKU-0562,Apparel,70.0,11606.7,165.81,324.0,1
2024-02-19,SKU-0821,Electronics,26.0,4942.86,190.11,597.0,0
2024-02-19,SKU-1134,FMCG,181.0,9281.68,51.28,2333.0,0
2024-02-19,SKU-2201,Home,15.0,6201.6,413.44,371.0,0
2024-02-19,SKU-3305,Electronics,25.0,8961.0,358.44,254.0,0
2024-02-19,SKU-4412,FMCG,153.0,4554.81,29.77,1787.0,0
2024-02-19,SKU-5501,Apparel,52.0,7483.84,143.92,694.0,0
2024-02-19,SKU-6623,Home,21.0,5387.34,256.54,340.0,0
2024-02-19,SKU-7734,Electronics,24.0,12429.12,517.88,313.0,0
2024-02-19,SKU-8891,FMCG,140.0,11116.0,79.4,2589.0,0
2024-02-20,SKU-0562,Apparel,32.0,6358.08,198.69,784.0,0
2024-02-20,SKU-0821,Electronics,23.0,4412.55,191.85,470.0,0
2024-02-20,SKU-1134,FMCG,160.0,7771.2,48.57,2862.0,0
2024-02-20,SKU-2201,Home,23.0,9156.07,398.09,156.0,0
2024-02-20,SKU-3305,Electronics,24.0,8042.16,335.09,402.0,0
2024-02-20,SKU-4412,FMCG,183.0,5570.52,30.44,1478.0,0
2024-02-20,SKU-5501,Apparel,52.0,7917.52,152.26,594.0,0
2024-02-20,SKU-6623,Home,23.0,6015.65,261.55,196.0,0
2024-02-20,SKU-7734,Electronics,19.0,9732.56,512.24,200.0,0
2024-02-20,SKU-8891,FMCG,177.0,13517.49,76.37,2602.0,0
2024-02-21,SKU-0562,Apparel,49.0,9692.2,197.8,861.0,0
2024-02-21,SKU-0821,Electronics,18.0,3638.7,202.15,474.0,0
2024-02-21,SKU-1134,FMCG,148.0,7179.48,48.51,1289.0,0
2024-02-21,SKU-2201,Home,21.0,8421.21,401.01,187.0,0
2024-02-21,SKU-3305,Electronics,23.0,8339.8,362.6,205.0,0
2024-02-21,SKU-4412,FMCG,138.0,4024.08,29.16,2775.0,0
2024-02-21,SKU-5501,Apparel,51.0,7430.7,145.7,724.0,0
2024-02-21,SKU-6623,Home,18.0,4447.44,247.08,148.0,0
2024-02-21,SKU-7734,Electronics,29.0,14761.29,509.01,447.0,0
2024-02-21,SKU-8891,FMCG,179.0,14320.0,80.0,1990.0,0
2024-02-22,SKU-0562,Apparel,51.0,10464.69,205.19,687.0,0
2024-02-22,SKU-0821,Electronics,28.0,5686.8,203.1,426.0,0
2024-02-22,SKU-1134,FMCG,183.0,8835.24,48.28,1342.0,0
2024-02-22,SKU-2201,Home,20.0,7801.6,390.08,151.0,0
2024-02-22,SKU-3305,Electronics,25.0,8703.25,348.13,316.0,0
2024-02-22,SKU-4412,FMCG,199.0,5195.89,26.11,2190.0,1
2024-02-22,SKU-5501,Apparel,42.0,6192.9,147.45,651.0,0
2024-02-22,SKU-6623,Home,17.0,4157.86,244.58,244.0,0
2024-02-22,SKU-7734,Electronics,28.0,14145.04,505.18,454.0,0
2024-02-22,SKU-8891,FMCG,148.0,11496.64,77.68,1583.0,0
2024-02-23,SKU-0562,Apparel,51.0,10345.86,202.86,931.0,0
2024-02-23,SKU-0821,Electronics,30.0,5152.2,171.74,599.0,1
2024-02-23,SKU-1134,FMCG,161.0,7728.0,48.0,2624.0,0
2024-02-23,SKU-2201,Home,18.0,6922.08,384.56,208.0,0
2024-02-23,SKU-3305,Electronics,24.0,8745.84,364.41,508.0,0
2024-02-23,SKU-4412,FMCG,147.0,4508.49,30.67,2019.0,0
2024-02-23,SKU-5501,Apparel,48.0,6948.0,144.75,886.0,0
2024-02-23,SKU-6623,Home,22.0,5378.78,244.49,135.0,0
2024-02-23,SKU-7734,Electronics,25.0,12633.75,505.35,289.0,0
2024-02-23,SKU-8891,FMCG,145.0,11863.9,81.82,2524.0,0
2024-02-24,SKU-0562,Apparel,53.0,10385.35,195.95,631.0,0
2024-02-24,SKU-0821,Electronics,28.0,5756.52,205.59,496.0,0
2024-02-24,SKU-1134,FMCG,205.0,10001.95,48.79,1551.0,0
2024-02-24,SKU-2201,Home,29.0,9473.43,326.67,155.0,1
2024-02-24,SKU-3305,Electronics,34.0,12297.12,361.68,409.0,0
2024-02-24,SKU-4412,FMCG,182.0,5445.44,29.92,1706.0,0
2024-02-24,SKU-5501,Apparel,53.0,8182.14,154.38,625.0,0
2024-02-24,SKU-6623,Home,22.0,5659.72,257.26,317.0,0
2024-02-24,SKU-7734,Electronics,28.0,13921.6,497.2,358.0,0
2024-02-24,SKU-8891,FMCG,156.0,12533.04,80.34,2962.0,0
2024-02-25,SKU-0562,Apparel,56.0,11147.92,199.07,849.0,0
2024-02-25,SKU-0821,Electronics,27.0,5368.68,198.84,449.0,0
2024-02-25,SKU-1134,FMCG,180.0,9000.0,50.0,2796.0,0
2024-02-25,SKU-2201,Home,26.0,9976.98,383.73,367.0,0
2024-02-25,SKU-3305,Electronics,31.0,11386.61,367.31,397.0,0
2024-02-25,SKU-4412,FMCG,196.0,5640.88,28.78,1249.0,0
2024-02-25,SKU-5501,Apparel,51.0,7891.23,154.73,507.0,0
2024-02-25,SKU-6623,Home,28.0,6233.08,222.61,316.0,1
2024-02-25,SKU-7734,Electronics,27.0,13455.18,498.34,386.0,0
2024-02-25,SKU-8891,FMCG,199.0,13579.76,68.24,965.0,1
2024-02-26,SKU-0562,Apparel,39.0,7532.07,193.13,501.0,0
2024-02-26,SKU-0821,Electronics,24.0,4939.68,205.82,522.0,0
2024-02-26,SKU-1134,FMCG,202.0,9827.3,48.65,1001.0,0
2024-02-26,SKU-2201,Home,19.0,7469.28,393.12,238.0,0
2024-02-26,SKU-3305,Electronics,26.0,7387.64,284.14,336.0,1
2024-02-26,SKU-4412,FMCG,181.0,5623.67,31.07,1946.0,0
2024-02-26,SKU-5501,Apparel,49.0,7185.36,146.64,435.0,0
2024-02-26,SKU-6623,Home,21.0,5352.06,254.86,270.0,0
2024-02-26,SKU-7734,Electronics,28.0,14316.4,511.3,198.0,0
2024-02-26,SKU-8891,FMCG,219.0,15343.14,70.06,2018.0,1
2024-02-27,SKU-0562,Apparel,45.0,8694.0,193.2,413.0,0
2024-02-27,SKU-0821,Electronics,26.0,5258.5,202.25,242.0,0
2024-02-27,SKU-1134,FMCG,118.0,5851.62,49.59,1604.0,0
2024-02-27,SKU-2201,Home,19.0,7503.67,394.93,370.0,0
2024-02-27,SKU-3305,Electronics,23.0,7898.43,343.41,510.0,0
2024-02-27,SKU-4412,FMCG,137.0,3925.05,28.65,1312.0,0
2024-02-27,SKU-5501,Apparel,42.0,6156.36,146.58,417.0,0
2024-02-27,SKU-6623,Home,21.0,5053.02,240.62,343.0,0
2024-02-27,SKU-7734,Electronics,31.0,15238.36,491.56,412.0,0
2024-02-27,SKU-8891,FMCG,162.0,12645.72,78.06,1546.0,0
2024-02-28,SKU-0562,Apparel,47.0,9503.87,202.21,691.0,0
2024-02-28,SKU-0821,Electronics,21.0,4249.14,202.34,537.0,0
2024-02-28,SKU-1134,FMCG,215.0,8791.35,40.89,2784.0,1
2024-02-28,SKU-2201,Home,18.0,6909.48,383.86,343.0,0
2024-02-28,SKU-3305,Electronics,24.0,8766.24,365.26,253.0,0
2024-02-28,SKU-4412,FMCG,182.0,5620.16,30.88,1025.0,0
2024-02-28,SKU-5501,Apparel,51.0,7550.55,148.05,433.0,0
2024-02-28,SKU-6623,Home,22.0,5674.02,257.91,288.0,0
2024-02-28,SKU-7734,Electronics,22.0,11359.26,516.33,322.0,0
2024-02-28,SKU-8891,FMCG,123.0,9436.56,76.72,2813.0,0
2024-02-29,SKU-0562,Apparel,47.0,9548.52,203.16,560.0,0
2024-02-29,SKU-0821,Electronics,19.0,3687.71,194.09,556.0,0
2024-02-29,SKU-1134,FMCG,176.0,7268.8,41.3,2237.0,1
2024-02-29,SKU-2201,Home,23.0,9379.86,407.82,191.0,0
2024-02-29,SKU-3305,Electronics,23.0,8309.67,361.29,266.0,0
2024-02-29,SKU-4412,FMCG,141.0,4385.1,31.1,1945.0,0
2024-02-29,SKU-5501,Apparel,57.0,8414.34,147.62,543.0,0
2024-02-29,SKU-6623,Home,17.0,4349.28,255.84,206.0,0
2024-02-29,SKU-7734,Electronics,26.0,13397.02,515.27,388.0,0
2024-02-29,SKU-8891,FMCG,153.0,12272.13,80.21,2361.0,0
2024-03-01,SKU-0562,Apparel,58.0,11410.34,196.73,490.0,0
2024-03-01,SKU-0821,Electronics,18.0,3778.2,209.9,242.0,0
2024-03-01,SKU-1134,FMCG,186.0,9385.56,50.46,2760.0,0
2024-03-01,SKU-2201,Home,23.0,9523.15,414.05,230.0,0
2024-03-01,SKU-3305,Electronics,30.0,9153.3,305.11,410.0,1
2024-03-01,SKU-4412,FMCG,189.0,5539.59,29.31,1938.0,0
2024-03-01,SKU-5501,Apparel,58.0,8456.4,145.8,827.0,0
2024-03-01,SKU-6623,Home,28.0,6862.52,245.09,197.0,0
2024-03-01,SKU-7734,Electronics,33.0,17207.52,521.44,239.0,0
2024-03-01,SKU-8891,FMCG,216.0,14536.8,67.3,1040.0,1
2024-03-02,SKU-0562,Apparel,73.0,14746.0,202.0,316.0,0
2024-03-02,SKU-0821,Electronics,29.0,5920.06,204.14,315.0,0
2024-03-02,SKU-1134,FMCG,245.0,12671.4,51.72,2023.0,0
2024-03-02,SKU-2201,Home,26.0,10891.14,418.89,203.0,0
2024-03-02,SKU-3305,Electronics,30.0,10544.4,351.48,501.0,0
2024-03-02,SKU-4412,FMCG,165.0,4897.2,29.68,1823.0,0
2024-03-02,SKU-5501,Apparel,44.0,6873.68,156.22,895.0,0
2024-03-02,SKU-6623,Home,28.0,6968.36,248.87,120.0,0
2024-03-02,SKU-7734,Electronics,28.0,13551.72,483.99,517.0,0
2024-03-02,SKU-8891,FMCG,195.0,15724.8,80.64,2907.0,0
2024-03-03,SKU-0562,Apparel,57.0,11434.77,200.61,726.0,0
2024-03-03,SKU-0821,Electronics,30.0,6286.5,209.55,527.0,0
2024-03-03,SKU-1134,FMCG,209.0,9085.23,43.47,1296.0,1
2024-03-03,SKU-2201,Home,29.0,11726.73,404.37,323.0,0
2024-03-03,SKU-3305,Electronics,29.0,10106.79,348.51,458.0,0
2024-03-03,SKU-4412,FMCG,211.0,6201.29,29.39,1557.0,0
2024-03-03,SKU-5501,Apparel,60.0,9438.0,157.3,499.0,0
2024-03-03,SKU-6623,Home,22.0,5517.38,250.79,328.0,0
2024-03-03,SKU-7734,Electronics,34.0,16216.3,476.95,241.0,0
2024-03-03,SKU-8891,FMCG,199.0,15637.42,78.58,1625.0,0
2024-03-04,SKU-0562,Apparel,47.0,9108.6,193.8,738.0,0
2024-03-04,SKU-0821,Electronics,24.0,4955.04,206.46,507.0,0
2024-03-04,SKU-1134,FMCG,187.0,9350.0,50.0,1346.0,0
2024-03-04,SKU-2201,Home,23.0,9651.95,419.65,369.0,0
2024-03-04,SKU-3305,Electronics,30.0,11023.2,367.44,409.0,0
2024-03-04,SKU-4412,FMCG,230.0,6844.8,29.76,2810.0,0
2024-03-04,SKU-5501,Apparel,51.0,7752.51,152.01,367.0,0
2024-03-04,SKU-6623,Home,21.0,5183.43,246.83,238.0,0
2024-03-04,SKU-7734,Electronics,34.0,14046.76,413.14,337.0,1
2024-03-04,SKU-8891,FMCG,180.0,13870.8,77.06,2175.0,0
2024-03-05,SKU-0562,Apparel,45.0,9434.25,209.65,894.0,0
2024-03-05,SKU-0821,Electronics,26.0,5067.92,194.92,440.0,0
2024-03-05,SKU-1134,FMCG,218.0,10943.6,50.2,1259.0,0
2024-03-05,SKU-2201,Home,17.0,6959.29,409.37,368.0,0
2024-03-05,SKU-3305,Electronics,28.0,9363.48,334.41,371.0,0
2024-03-05,SKU-4412,FMCG,185.0,5686.9,30.74,2124.0,0
2024-03-05,SKU-5501,Apparel,50.0,7363.5,147.27,482.0,0
2024-03-05,SKU-6623,Home,19.0,4675.52,246.08,264.0,0
2024-03-05,SKU-7734,Electronics,28.0,14469.28,516.76,551.0,0
2024-03-05,SKU-8891,FMCG,193.0,15310.69,79.33,1626.0,0
2024-03-06,SKU-0562,Apparel,47.0,9489.77,201.91,998.0,0
2024-03-06,SKU-0821,Electronics,27.0,5334.12,197.56,578.0,0
2024-03-06,SKU-1134,FMCG,221.0,9317.36,42.16,2614.0,1
2024-03-06,SKU-2201,Home,19.0,7613.3,400.7,382.0,0
2024-03-06,SKU-3305,Electronics,29.0,10085.04,347.76,342.0,0
2024-03-06,SKU-4412,FMCG,193.0,5612.44,29.08,2924.0,0
2024-03-06,SKU-5501,Apparel,47.0,7394.51,157.33,346.0,0
2024-03-06,SKU-6623,Home,20.0,5171.8,258.59,219.0,0
2024-03-06,SKU-7734,Electronics,30.0,14385.9,479.53,328.0,0
2024-03-06,SKU-8891,FMCG,173.0,14466.26,,2368.0,0
2024-03-07,SKU-0562,Apparel,62.0,11797.98,190.29,762.0,0
2024-03-07,SKU-0821,Electronics,29.0,5545.09,191.21,265.0,0
2024-03-07,SKU-1134,FMCG,197.0,9842.12,49.96,1673.0,0
2024-03-07,SKU-2201,Home,21.0,7980.0,380.0,137.0,0
2024-03-07,SKU-3305,Electronics,30.0,10127.1,337.57,412.0,0
2024-03-07,SKU-4412,FMCG,173.0,5283.42,30.54,1382.0,0
2024-03-07,SKU-5501,Apparel,59.0,8860.62,150.18,410.0,0
2024-03-07,SKU-6623,Home,22.0,5570.4,253.2,285.0,0
2024-03-07,SKU-7734,Electronics,25.0,12339.75,493.59,554.0,0
2024-03-07,SKU-8891,FMCG,144.0,11649.6,80.9,2739.0,0
2024-03-08,SKU-0562,Apparel,47.0,9218.11,196.13,,0
2024-03-08,SKU-0821,Electronics,24.0,4782.48,199.27,525.0,0
2024-03-08,SKU-1134,FMCG,226.0,9311.2,41.2,1091.0,1
2024-03-08,SKU-2201,Home,18.0,7020.54,390.03,311.0,0
2024-03-08,SKU-3305,Electronics,32.0,11240.64,351.27,410.0,0
2024-03-08,SKU-4412,FMCG,151.0,4416.75,29.25,1995.0,0
2024-03-08,SKU-5501,Apparel,53.0,8007.77,151.09,427.0,0
2024-03-08,SKU-6623,Home,21.0,5122.11,243.91,181.0,0
2024-03-08,SKU-7734,Electronics,26.0,13622.7,523.95,328.0,0
2024-03-08,SKU-8891,FMCG,167.0,13306.56,79.68,2271.0,0
2024-03-09,SKU-0562,Apparel,85.0,14629.35,172.11,984.0,1
2024-03-09,SKU-0821,Electronics,32.0,6628.8,207.15,513.0,0
2024-03-09,SKU-1134,FMCG,210.0,10974.6,52.26,1384.0,0
2024-03-09,SKU-2201,Home,33.0,10771.53,326.41,243.0,1
2024-03-09,SKU-3305,Electronics,30.0,10751.4,358.38,192.0,0
2024-03-09,SKU-4412,FMCG,212.0,6482.96,30.58,2862.0,0
2024-03-09,SKU-5501,Apparel,60.0,8575.2,142.92,924.0,0
2024-03-09,SKU-6623,Home,25.0,6389.0,255.56,149.0,0
2024-03-09,SKU-7734,Electronics,30.0,14702.4,490.08,507.0,0
2024-03-09,SKU-8891,FMCG,211.0,16922.2,80.2,2908.0,0
2024-03-10,SKU-0562,Apparel,68.0,13597.28,199.96,547.0,0
2024-03-10,SKU-0821,Electronics,38.0,7607.6,200.2,576.0,0
2024-03-10,SKU-1134,FMCG,201.0,9947.49,49.49,1382.0,0
2024-03-10,SKU-2201,Home,24.0,9642.48,401.77,157.0,0
2024-03-10,SKU-3305,Electronics,36.0,13011.48,361.43,569.0,0
2024-03-10,SKU-4412,FMCG,226.0,6721.24,29.74,2455.0,0
2024-03-10,SKU-5501,Apparel,61.0,8885.87,145.67,500.0,0
2024-03-10,SKU-6623,Home,28.0,6037.92,215.64,220.0,1
2024-03-10,SKU-7734,Electronics,23.0,11119.35,483.45,211.0,0
2024-03-10,SKU-8891,FMCG,241.0,18771.49,77.89,1021.0,0
2024-03-11,SKU-0562,Apparel,54.0,10957.68,202.92,719.0,0
2024-03-11,SKU-0821,Electronics,31.0,6100.49,196.79,342.0,0
2024-03-11,SKU-1134,FMCG,190.0,9800.2,51.58,1367.0,0
2024-03-11,SKU-2201,Home,19.0,7762.45,408.55,135.0,0
2024-03-11,SKU-3305,Electronics,22.0,7899.54,359.07,546.0,0
2024-03-11,SKU-4412,FMCG,171.0,5017.14,29.34,1099.0,0
2024-03-11,SKU-5501,Apparel,51.0,7514.34,147.34,676.0,0
2024-03-11,SKU-6623,Home,21.0,5498.64,261.84,231.0,0
2024-03-11,SKU-7734,Electronics,25.0,12091.25,483.65,260.0,0
2024-03-11,SKU-8891,FMCG,169.0,13874.9,82.1,1028.0,0
2024-03-12,SKU-0562,Apparel,46.0,9591.46,208.51,503.0,0
2024-03-12,SKU-0821,Electronics,27.0,5424.03,200.89,330.0,0
2024-03-12,SKU-1134,FMCG,182.0,9272.9,50.95,1890.0,0
2024-03-12,SKU-2201,Home,20.0,7949.2,397.46,218.0,0
2024-03-12,SKU-3305,Electronics,36.0,10609.92,294.72,508.0,1
2024-03-12,SKU-4412,FMCG,199.0,5179.97,26.03,1303.0,1
2024-03-12,SKU-5501,Apparel,64.0,9728.0,152.0,720.0,0
2024-03-12,SKU-6623,Home,29.0,6310.11,217.59,135.0,1
2024-03-12,SKU-7734,Electronics,24.0,12086.16,503.59,281.0,0
2024-03-12,SKU-8891,FMCG,200.0,16542.0,82.71,1909.0,0
2024-03-13,SKU-0562,Apparel,79.0,13995.64,177.16,474.0,1
2024-03-13,SKU-0821,Electronics,38.0,6715.36,176.72,487.0,1
2024-03-13,SKU-1134,FMCG,192.0,9262.08,48.24,2694.0,0
2024-03-13,SKU-2201,Home,26.0,10129.08,389.58,263.0,0
2024-03-13,SKU-3305,Electronics,25.0,8867.25,354.69,370.0,0
2024-03-13,SKU-4412,FMCG,214.0,6490.62,30.33,2626.0,0
2024-03-13,SKU-5501,Apparel,57.0,8795.67,154.31,612.0,0
2024-03-13,SKU-6623,Home,20.0,4911.6,245.58,123.0,0
2024-03-13,SKU-7734,Electronics,25.0,12321.75,492.87,321.0,0
2024-03-13,SKU-8891,FMCG,202.0,16157.98,79.99,2375.0,0
2024-03-14,SKU-0562,Apparel,56.0,11365.76,202.96,341.0,0
2024-03-14,SKU-0821,Electronics,25.0,5081.5,203.26,482.0,0
2024-03-14,SKU-1134,FMCG,209.0,10236.82,48.98,1102.0,0
2024-03-14,SKU-2201,Home,24.0,9905.04,412.71,278.0,0
2024-03-14,SKU-3305,Electronics,29.0,9681.07,333.83,503.0,0
2024-03-14,SKU-4412,FMCG,147.0,4239.48,28.84,1762.0,0
2024-03-14,SKU-5501,Apparel,57.0,8127.63,142.59,582.0,0
2024-03-14,SKU-6623,Home,31.0,6285.87,202.77,308.0,1
2024-03-14,SKU-7734,Electronics,27.0,13127.94,486.22,329.0,0
2024-03-14,SKU-8891,FMCG,184.0,15421.04,83.81,1370.0,0
2024-03-15,SKU-0562,Apparel,42.0,8208.48,195.44,677.0,0
2024-03-15,SKU-0821,Electronics,25.0,4364.0,174.56,544.0,1
2024-03-15,SKU-1134,FMCG,207.0,10184.4,49.2,2286.0,0
2024-03-15,SKU-2201,Home,23.0,8881.68,386.16,347.0,0
2024-03-15,SKU-3305,Electronics,24.0,8379.6,349.15,347.0,0
2024-03-15,SKU-4412,FMCG,172.0,5275.24,30.67,2901.0,0
2024-03-15,SKU-5501,Apparel,49.0,7669.97,156.53,574.0,0
2024-03-15,SKU-6623,Home,24.0,5984.4,249.35,238.0,0
2024-03-15,SKU-7734,Electronics,28.0,13765.08,491.61,423.0,0
2024-03-15,SKU-8891,FMCG,173.0,13480.16,77.92,2574.0,0
2024-03-16,SKU-0562,Apparel,56.0,11390.96,203.41,628.0,0
2024-03-16,SKU-0821,Electronics,28.0,5701.64,203.63,475.0,0
2024-03-16,SKU-1134,FMCG,231.0,11621.61,50.31,2161.0,0
2024-03-16,SKU-2201,Home,26.0,10336.04,397.54,360.0,0
2024-03-16,SKU-3305,Electronics,34.0,11445.76,336.64,432.0,0
2024-03-16,SKU-4412,FMCG,176.0,5535.2,31.45,1512.0,0
2024-03-16,SKU-5501,Apparel,49.0,7477.4,152.6,891.0,0
2024-03-16,SKU-6623,Home,28.0,6769.84,241.78,246.0,0
